pl_name,hostname,disc_year,soltype,pl_orbper,sy_dist,disc_facility
Kepler-1907 b,Kepler-1907,2021,Kepler Project Candidate (q1_q12_koi),5.65243986,292.111,Kepler
Kepler-1907 b,Kepler-1907,2021,Published Confirmed,5.65245008,292.111,Kepler
Kepler-1907 c,Kepler-1907,2021,Kepler Project Candidate (q1_q17_dr24_koi),14.86386959,292.111,Kepler
Kepler-1907 c,Kepler-1907,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),14.8638496,292.111,Kepler
Kepler-1907 c,Kepler-1907,2021,Kepler Project Candidate (q1_q8_koi),14.86398,292.111,Kepler
Kepler-1907 c,Kepler-1907,2021,Kepler Project Candidate (q1_q12_koi),14.86386959,292.111,Kepler
Kepler-1907 c,Kepler-1907,2021,Published Confirmed,14.86390018,292.111,Kepler
Kepler-1907 c,Kepler-1907,2021,Kepler Project Candidate (q1_q17_dr25_koi),14.8638496,292.111,Kepler
Kepler-1907 c,Kepler-1907,2021,Kepler Project Candidate (q1_q16_koi),14.86386959,292.111,Kepler
Kepler-1909 b,Kepler-1909,2021,Published Confirmed,2.39160991,763.662,Kepler
Kepler-1909 b,Kepler-1909,2021,Kepler Project Candidate (q1_q16_koi),2.39162484,763.662,Kepler
Kepler-1909 b,Kepler-1909,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),2.39161966,763.662,Kepler
Kepler-1909 b,Kepler-1909,2021,Kepler Project Candidate (q1_q17_dr25_koi),2.39161966,763.662,Kepler
Kepler-1909 b,Kepler-1909,2021,Kepler Project Candidate (q1_q12_koi),2.39162484,763.662,Kepler
Kepler-1909 b,Kepler-1909,2021,Kepler Project Candidate (q1_q8_koi),2.391612,763.662,Kepler
Kepler-1909 b,Kepler-1909,2021,Kepler Project Candidate (q1_q17_dr24_koi),2.39162484,763.662,Kepler
Kepler-191 b,Kepler-191,2014,Published Confirmed,9.93967857,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Kepler Project Candidate (q1_q8_koi),9.939543,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Kepler Project Candidate (q1_q12_koi),9.93967857,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Published Confirmed,9.93951745,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Published Confirmed,9.939632,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Kepler Project Candidate (q1_q16_koi),9.93967857,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Published Confirmed,9.93970078,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Kepler Project Candidate (q1_q17_dr25_koi),9.93962361,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Kepler Project Candidate (q1_q17_dr24_koi),9.93967857,594.464,Kepler
Kepler-191 b,Kepler-191,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),9.93962361,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Kepler Project Candidate (q1_q17_dr25_koi),17.73842886,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Published Confirmed,17.738506,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Kepler Project Candidate (q1_q12_koi),17.73852054,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Published Confirmed,17.73852054,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),17.73842886,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Kepler Project Candidate (q1_q17_dr24_koi),17.73852054,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Published Confirmed,17.73851385,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Kepler Project Candidate (q1_q8_koi),17.73857,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Kepler Project Candidate (q1_q16_koi),17.73852054,594.464,Kepler
Kepler-191 c,Kepler-191,2014,Published Confirmed,17.73860094,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),5.94504355,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Kepler Project Candidate (q1_q17_dr25_koi),5.94504355,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Published Confirmed,5.94504348,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Kepler Project Candidate (q1_q17_dr24_koi),5.94504102,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Kepler Project Candidate (q1_q16_koi),5.94504102,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Published Confirmed,5.94504102,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Published Confirmed,5.94504203,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Kepler Project Candidate (q1_q8_koi),5.945053,594.464,Kepler
Kepler-191 d,Kepler-191,2016,Kepler Project Candidate (q1_q12_koi),5.94504102,594.464,Kepler
Kepler-1910 b,Kepler-1910,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),5.68879083,,Kepler
Kepler-1910 b,Kepler-1910,2021,Kepler Project Candidate (q1_q17_dr25_koi),5.68879083,,Kepler
Kepler-1910 b,Kepler-1910,2021,Kepler Project Candidate (q1_q17_dr24_koi),5.68882689,,Kepler
Kepler-1910 b,Kepler-1910,2021,Kepler Project Candidate (q1_q16_koi),5.68882689,,Kepler
Kepler-1910 b,Kepler-1910,2021,Published Confirmed,5.68876982,,Kepler
Kepler-1910 b,Kepler-1910,2021,Kepler Project Candidate (q1_q8_koi),5.688814,,Kepler
Kepler-1910 b,Kepler-1910,2021,Kepler Project Candidate (q1_q12_koi),5.68882689,,Kepler
Kepler-1911 b,Kepler-1911,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),5.99078221,269.912,Kepler
Kepler-1911 b,Kepler-1911,2021,Published Confirmed,5.9907999,269.912,Kepler
Kepler-1911 b,Kepler-1911,2021,Kepler Project Candidate (q1_q16_koi),5.99077497,269.912,Kepler
Kepler-1911 b,Kepler-1911,2021,Kepler Project Candidate (q1_q12_koi),5.99077497,269.912,Kepler
Kepler-1911 b,Kepler-1911,2021,Kepler Project Candidate (q1_q17_dr24_koi),5.99077497,269.912,Kepler
Kepler-1911 b,Kepler-1911,2021,Kepler Project Candidate (q1_q17_dr25_koi),5.99078221,269.912,Kepler
Kepler-1912 b,Kepler-1912,2021,Published Confirmed,6.05921984,297.017,Kepler
Kepler-1912 b,Kepler-1912,2021,Kepler Project Candidate (q1_q17_dr25_koi),6.05919881,297.017,Kepler
Kepler-1912 b,Kepler-1912,2021,Kepler Project Candidate (q1_q16_koi),6.05922662,297.017,Kepler
Kepler-1912 b,Kepler-1912,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),6.05919881,297.017,Kepler
Kepler-1912 b,Kepler-1912,2021,Kepler Project Candidate (q1_q17_dr24_koi),6.05922662,297.017,Kepler
Kepler-1912 b,Kepler-1912,2021,Kepler Project Candidate (q1_q12_koi),6.05922662,297.017,Kepler
Kepler-1912 b,Kepler-1912,2021,Published Confirmed,6.05922094,297.017,Kepler
Kepler-1913 b,Kepler-1913,2021,Published Confirmed,14.1960001,876.3,Kepler
Kepler-1913 b,Kepler-1913,2021,Kepler Project Candidate (q1_q16_koi),14.19593863,876.3,Kepler
Kepler-1913 b,Kepler-1913,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),14.1959621,876.3,Kepler
Kepler-1913 b,Kepler-1913,2021,Kepler Project Candidate (q1_q17_dr24_koi),14.19593863,876.3,Kepler
Kepler-1913 b,Kepler-1913,2021,Kepler Project Candidate (q1_q17_dr25_koi),14.1959621,876.3,Kepler
Kepler-1913 b,Kepler-1913,2021,Kepler Project Candidate (q1_q12_koi),14.19593863,876.3,Kepler
Kepler-1914 b,Kepler-1914,2021,Published Confirmed,30.82789993,1621.56,Kepler
Kepler-1914 b,Kepler-1914,2021,Published Confirmed,30.82701268,1621.56,Kepler
Kepler-1914 b,Kepler-1914,2021,Kepler Project Candidate (q1_q12_koi),30.8277926,1621.56,Kepler
Kepler-1914 b,Kepler-1914,2021,Kepler Project Candidate (q1_q17_dr24_koi),30.8277926,1621.56,Kepler
Kepler-1914 b,Kepler-1914,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),30.8278245,1621.56,Kepler
Kepler-1914 b,Kepler-1914,2021,Kepler Project Candidate (q1_q16_koi),30.8277926,1621.56,Kepler
Kepler-1914 b,Kepler-1914,2021,Kepler Project Candidate (q1_q17_dr25_koi),30.8278245,1621.56,Kepler
Kepler-1915 b,Kepler-1915,2021,Kepler Project Candidate (q1_q16_koi),13.8354142,1514.66,Kepler
Kepler-1915 b,Kepler-1915,2021,Kepler Project Candidate (q1_q17_dr24_koi),13.8354142,1514.66,Kepler
Kepler-1915 b,Kepler-1915,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),13.8353959,1514.66,Kepler
Kepler-1915 b,Kepler-1915,2021,Kepler Project Candidate (q1_q12_koi),13.8354142,1514.66,Kepler
Kepler-1915 b,Kepler-1915,2021,Published Confirmed,13.83539963,1514.66,Kepler
Kepler-1915 b,Kepler-1915,2021,Kepler Project Candidate (q1_q17_dr25_koi),13.8353959,1514.66,Kepler
Kepler-1916 b,Kepler-1916,2021,Kepler Project Candidate (q1_q12_koi),31.2548347,2055.82,Kepler
Kepler-1916 b,Kepler-1916,2021,Published Confirmed,31.25428924,2055.82,Kepler
Kepler-1916 b,Kepler-1916,2021,Kepler Project Candidate (q1_q16_koi),31.2548347,2055.82,Kepler
Kepler-1916 b,Kepler-1916,2021,Kepler Project Candidate (q1_q17_dr24_koi),31.2548347,2055.82,Kepler
Kepler-1916 b,Kepler-1916,2021,Published Confirmed,31.25429916,2055.82,Kepler
Kepler-1916 b,Kepler-1916,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),31.2543238,2055.82,Kepler
Kepler-1916 b,Kepler-1916,2021,Kepler Project Candidate (q1_q17_dr25_koi),31.2543238,2055.82,Kepler
Kepler-1917 b,Kepler-1917,2021,Kepler Project Candidate (q1_q17_dr25_koi),12.90235874,909.037,Kepler
Kepler-1917 b,Kepler-1917,2021,Published Confirmed,12.90240002,909.037,Kepler
Kepler-1917 b,Kepler-1917,2021,Kepler Project Candidate (q1_q17_dr24_koi),12.90237151,909.037,Kepler
Kepler-1917 b,Kepler-1917,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),12.90235874,909.037,Kepler
Kepler-1917 b,Kepler-1917,2021,Kepler Project Candidate (q1_q12_koi),12.90237151,909.037,Kepler
Kepler-1917 b,Kepler-1917,2021,Kepler Project Candidate (q1_q16_koi),12.90237151,909.037,Kepler
Kepler-1918 b,Kepler-1918,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),47.0563327,1030.11,Kepler
Kepler-1918 b,Kepler-1918,2021,Kepler Project Candidate (q1_q16_koi),47.0564621,1030.11,Kepler
Kepler-1918 b,Kepler-1918,2021,Kepler Project Candidate (q1_q12_koi),47.0564621,1030.11,Kepler
Kepler-1918 b,Kepler-1918,2021,Published Confirmed,47.0564003,1030.11,Kepler
Kepler-1918 b,Kepler-1918,2021,Kepler Project Candidate (q1_q17_dr25_koi),47.0563327,1030.11,Kepler
Kepler-1918 b,Kepler-1918,2021,Published Confirmed,47.05726492,1030.11,Kepler
Kepler-1918 b,Kepler-1918,2021,Kepler Project Candidate (q1_q17_dr24_koi),47.0564621,1030.11,Kepler
Kepler-1919 b,Kepler-1919,2021,Kepler Project Candidate (q1_q17_dr24_koi),37.8869482,1177.53,Kepler
Kepler-1919 b,Kepler-1919,2021,Kepler Project Candidate (q1_q12_koi),37.8869482,1177.53,Kepler
Kepler-1919 b,Kepler-1919,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),37.8862977,1177.53,Kepler
Kepler-1919 b,Kepler-1919,2021,Published Confirmed,37.88750032,1177.53,Kepler
Kepler-1919 b,Kepler-1919,2021,Kepler Project Candidate (q1_q17_dr25_koi),37.8862977,1177.53,Kepler
Kepler-1919 b,Kepler-1919,2021,Kepler Project Candidate (q1_q16_koi),37.8869482,1177.53,Kepler
Kepler-1919 b,Kepler-1919,2021,Published Confirmed,37.88660049,1177.53,Kepler
Kepler-192 b,Kepler-192,2014,Kepler Project Candidate (q1_q8_koi),9.926733,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Kepler Project Candidate (q1_q17_dr24_koi),9.92672514,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Published Confirmed,9.92672256,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Published Confirmed,,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Kepler Project Candidate (q1_q17_dr25_koi),9.9267215,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Kepler Project Candidate (q1_q12_koi),9.92672514,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Published Confirmed,9.92670905,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Kepler Project Candidate (q1_q16_koi),9.92672514,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Published Confirmed,9.926746,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Published Confirmed,9.92672514,651.674,Kepler
Kepler-192 b,Kepler-192,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),9.9267215,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Published Confirmed,21.22347296,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Kepler Project Candidate (q1_q12_koi),21.22347296,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Published Confirmed,21.22355695,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Published Confirmed,21.2234,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Published Confirmed,,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Kepler Project Candidate (q1_q8_koi),21.22341,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Kepler Project Candidate (q1_q16_koi),21.22347296,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Kepler Project Candidate (q1_q17_dr24_koi),21.22347296,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),21.22349325,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Published Confirmed,21.22349086,651.674,Kepler
Kepler-192 c,Kepler-192,2014,Kepler Project Candidate (q1_q17_dr25_koi),21.22349325,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Kepler Project Candidate (q1_q17_dr24_koi),6.47027579,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Kepler Project Candidate (q1_q8_koi),6.47052,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Published Confirmed,,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Published Confirmed,6.47027579,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Kepler Project Candidate (q1_q12_koi),6.47027579,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Published Confirmed,6.47029641,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Kepler Project Candidate (q1_q16_koi),6.47027579,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Kepler Project Candidate (q1_q17_dr25_koi),6.47027706,651.674,Kepler
Kepler-192 d,Kepler-192,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),6.47027706,651.674,Kepler
Kepler-1920 b,Kepler-1920,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),30.2541186,885.913,Kepler
Kepler-1920 b,Kepler-1920,2021,Published Confirmed,30.25418465,885.913,Kepler
Kepler-1920 b,Kepler-1920,2021,Kepler Project Candidate (q1_q12_koi),30.25420641,885.913,Kepler
Kepler-1920 b,Kepler-1920,2021,Kepler Project Candidate (q1_q17_dr24_koi),30.25420641,885.913,Kepler
Kepler-1920 b,Kepler-1920,2021,Published Confirmed,30.2541008,885.913,Kepler
Kepler-1920 b,Kepler-1920,2021,Kepler Project Candidate (q1_q16_koi),30.25420641,885.913,Kepler
Kepler-1920 b,Kepler-1920,2021,Kepler Project Candidate (q1_q17_dr25_koi),30.2541186,885.913,Kepler
Kepler-1921 b,Kepler-1921,2021,Published Confirmed,20.03479958,928.989,Kepler
Kepler-1921 b,Kepler-1921,2021,Kepler Project Candidate (q1_q17_dr24_koi),20.0349456,928.989,Kepler
Kepler-1921 b,Kepler-1921,2021,Kepler Project Candidate (q1_q17_dr25_koi),20.034708,928.989,Kepler
Kepler-1921 b,Kepler-1921,2021,Published Confirmed,20.03519202,928.989,Kepler
Kepler-1921 b,Kepler-1921,2021,Kepler Project Candidate (q1_q16_koi),20.0349456,928.989,Kepler
Kepler-1921 b,Kepler-1921,2021,Kepler Project Candidate (q1_q12_koi),20.0349456,928.989,Kepler
Kepler-1921 b,Kepler-1921,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),20.034708,928.989,Kepler
Kepler-1921 c,Kepler-1921,2023,Kepler Project Candidate (q1_q12_koi),3.15721824,928.989,Kepler
Kepler-1921 c,Kepler-1921,2023,Kepler Project Candidate (q1_q16_koi),3.15721824,928.989,Kepler
Kepler-1921 c,Kepler-1921,2023,Published Confirmed,3.15721989,928.989,Kepler
Kepler-1921 c,Kepler-1921,2023,Kepler Project Candidate (q1_q17_dr24_koi),3.15721824,928.989,Kepler
Kepler-1921 c,Kepler-1921,2023,Kepler Project Candidate (q1_q17_dr25_sup_koi),3.15722086,928.989,Kepler
Kepler-1921 c,Kepler-1921,2023,Kepler Project Candidate (q1_q17_dr25_koi),3.15722086,928.989,Kepler
Kepler-1922 b,Kepler-1922,2021,Kepler Project Candidate (q1_q12_koi),13.2226208,1344.29,Kepler
Kepler-1922 b,Kepler-1922,2021,Kepler Project Candidate (q1_q17_dr25_koi),13.2226149,1344.29,Kepler
Kepler-1922 b,Kepler-1922,2021,Published Confirmed,13.22259998,1344.29,Kepler
Kepler-1922 b,Kepler-1922,2021,Kepler Project Candidate (q1_q16_koi),13.2226208,1344.29,Kepler
Kepler-1922 b,Kepler-1922,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),13.2226149,1344.29,Kepler
Kepler-1922 b,Kepler-1922,2021,Kepler Project Candidate (q1_q17_dr24_koi),13.2226208,1344.29,Kepler
Kepler-1923 b,Kepler-1923,2021,Kepler Project Candidate (q1_q17_dr25_koi),52.6095103,990.838,Kepler
Kepler-1923 b,Kepler-1923,2021,Kepler Project Candidate (q1_q16_koi),52.607947,990.838,Kepler
Kepler-1923 b,Kepler-1923,2021,Kepler Project Candidate (q1_q17_dr24_koi),52.607947,990.838,Kepler
Kepler-1923 b,Kepler-1923,2021,Published Confirmed,52.60963573,990.838,Kepler
Kepler-1923 b,Kepler-1923,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),52.6095103,990.838,Kepler
Kepler-1923 b,Kepler-1923,2021,Kepler Project Candidate (q1_q12_koi),52.607947,990.838,Kepler
Kepler-1923 b,Kepler-1923,2021,Published Confirmed,52.60969925,990.838,Kepler
Kepler-1924 b,Kepler-1924,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),15.3317719,1910.77,Kepler
Kepler-1924 b,Kepler-1924,2021,Kepler Project Candidate (q1_q17_dr25_koi),15.3317719,1910.77,Kepler
Kepler-1924 b,Kepler-1924,2021,Published Confirmed,15.33170033,1910.77,Kepler
Kepler-1924 b,Kepler-1924,2021,Kepler Project Candidate (q1_q16_koi),15.3317018,1910.77,Kepler
Kepler-1924 b,Kepler-1924,2021,Kepler Project Candidate (q1_q17_dr24_koi),15.3317018,1910.77,Kepler
Kepler-1924 b,Kepler-1924,2021,Kepler Project Candidate (q1_q12_koi),15.3317018,1910.77,Kepler
Kepler-1925 b,Kepler-1925,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),46.7162336,1771.31,Kepler
Kepler-1925 b,Kepler-1925,2021,Kepler Project Candidate (q1_q12_koi),46.7169344,1771.31,Kepler
Kepler-1925 b,Kepler-1925,2021,Published Confirmed,46.71640015,1771.31,Kepler
Kepler-1925 b,Kepler-1925,2021,Kepler Project Candidate (q1_q17_dr25_koi),46.7162336,1771.31,Kepler
Kepler-1925 b,Kepler-1925,2021,Kepler Project Candidate (q1_q16_koi),46.7169344,1771.31,Kepler
Kepler-1925 b,Kepler-1925,2021,Kepler Project Candidate (q1_q17_dr24_koi),46.7169344,1771.31,Kepler
Kepler-1925 b,Kepler-1925,2021,Published Confirmed,46.71608632,1771.31,Kepler
Kepler-1926 b,Kepler-1926,2021,Published Confirmed,42.87749034,667.405,Kepler
Kepler-1926 b,Kepler-1926,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),42.8774169,667.405,Kepler
Kepler-1926 b,Kepler-1926,2021,Kepler Project Candidate (q1_q12_koi),42.8774173,667.405,Kepler
Kepler-1926 b,Kepler-1926,2021,Published Confirmed,42.87770081,667.405,Kepler
Kepler-1926 b,Kepler-1926,2021,Kepler Project Candidate (q1_q17_dr24_koi),42.8774173,667.405,Kepler
Kepler-1926 b,Kepler-1926,2021,Kepler Project Candidate (q1_q17_dr25_koi),42.8774169,667.405,Kepler
Kepler-1926 b,Kepler-1926,2021,Kepler Project Candidate (q1_q16_koi),42.8774173,667.405,Kepler
Kepler-1927 b,Kepler-1927,2021,Kepler Project Candidate (q1_q17_dr25_koi),73.7502765,1091.0,Kepler
Kepler-1927 b,Kepler-1927,2021,Published Confirmed,73.75004569,1091.0,Kepler
Kepler-1927 b,Kepler-1927,2021,Kepler Project Candidate (q1_q17_dr24_koi),73.7506501,1091.0,Kepler
Kepler-1927 b,Kepler-1927,2021,Published Confirmed,73.75039673,1091.0,Kepler
Kepler-1927 b,Kepler-1927,2021,Kepler Project Candidate (q1_q12_koi),73.7506501,1091.0,Kepler
Kepler-1927 b,Kepler-1927,2021,Kepler Project Candidate (q1_q16_koi),73.7506501,1091.0,Kepler
Kepler-1927 b,Kepler-1927,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),73.7502765,1091.0,Kepler
Kepler-1928 b,Kepler-1928,2021,Kepler Project Candidate (q1_q17_dr25_koi),19.57783279,326.362,Kepler
Kepler-1928 b,Kepler-1928,2021,Published Confirmed,19.57780075,326.362,Kepler
Kepler-1928 b,Kepler-1928,2021,Published Confirmed,19.5778347,326.362,Kepler
Kepler-1928 b,Kepler-1928,2021,Kepler Project Candidate (q1_q17_dr24_koi),19.5777657,326.362,Kepler
Kepler-1928 b,Kepler-1928,2021,Published Confirmed,19.57783,326.362,Kepler
Kepler-1928 b,Kepler-1928,2021,Kepler Project Candidate (q1_q12_koi),19.5777657,326.362,Kepler
Kepler-1928 b,Kepler-1928,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),19.57783279,326.362,Kepler
Kepler-1928 b,Kepler-1928,2021,Kepler Project Candidate (q1_q16_koi),19.5777657,326.362,Kepler
Kepler-1929 b,Kepler-1929,2021,Kepler Project Candidate (q1_q16_koi),59.3627199,508.201,Kepler
Kepler-1929 b,Kepler-1929,2021,Kepler Project Candidate (q1_q17_dr25_koi),59.3627946,508.201,Kepler
Kepler-1929 b,Kepler-1929,2021,Published Confirmed,59.36219524,508.201,Kepler
Kepler-1929 b,Kepler-1929,2021,Kepler Project Candidate (q1_q17_dr24_koi),59.3627199,508.201,Kepler
Kepler-1929 b,Kepler-1929,2021,Kepler Project Candidate (q1_q12_koi),59.3627199,508.201,Kepler
Kepler-1929 b,Kepler-1929,2021,Published Confirmed,59.36249924,508.201,Kepler
Kepler-1929 b,Kepler-1929,2021,Kepler Project Candidate (q1_q17_dr25_sup_koi),59.3627946,508.201,Kepler
Kepler-193 b,Kepler-193,2014,Published Confirmed,,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Kepler Project Candidate (q1_q16_koi),11.38839971,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Kepler Project Candidate (q1_q17_dr24_koi),11.38839971,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Published Confirmed,11.38848,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Published Confirmed,11.38838111,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),11.38840217,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Kepler Project Candidate (q1_q17_dr25_koi),11.38840217,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Published Confirmed,11.38841954,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Kepler Project Candidate (q1_q8_koi),11.38857,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Published Confirmed,11.38839971,1009.1,Kepler
Kepler-193 b,Kepler-193,2014,Kepler Project Candidate (q1_q12_koi),11.38839971,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Kepler Project Candidate (q1_q17_dr25_koi),50.6985408,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Kepler Project Candidate (q1_q12_koi),50.6984448,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Published Confirmed,50.6984448,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),50.6985408,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Kepler Project Candidate (q1_q16_koi),50.6984448,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Kepler Project Candidate (q1_q8_koi),50.69852,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Published Confirmed,,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Published Confirmed,50.697494,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Published Confirmed,50.69803697,1009.1,Kepler
Kepler-193 c,Kepler-193,2014,Published Confirmed,50.69818825,1009.1,Kepler
